date,product_id,sales_quantity
2022-12-12,1,72
2022-08-18,2,74
2022-11-17,6,1
2022-12-06,5,85
2022-04-29,8,25
2022-06-05,2,96
2022-09-29,1,53
2022-06-24,7,61
2022-04-14,6,46
2022-04-02,8,74
2022-07-05,8,60
2022-10-10,2,51
2022-06-30,8,73
2022-06-19,6,84
2022-07-06,9,48
2022-06-24,7,84
2022-08-10,2,40
2022-08-21,8,7
2022-06-11,9,75
2022-05-14,7,85
2022-08-12,4,19
2022-06-02,9,15
2022-02-02,4,70
2022-02-24,4,61
2022-01-07,9,56
2022-09-01,8,10
2022-11-09,4,46
2022-05-06,8,80
2022-01-12,8,75
2022-01-16,7,57
2022-07-27,10,35
2022-02-12,6,72
2022-05-15,8,92
2022-08-16,7,3
2022-04-21,5,66
2022-11-03,4,53
2022-06-09,2,78
2022-11-27,8,52
2022-09-21,9,93
2022-08-13,4,53
2022-08-05,4,54
2022-02-14,5,47
2022-08-02,2,3
2022-02-28,7,65
2022-05-12,5,15
2022-04-14,6,84
2022-07-14,4,86
2022-06-06,8,34
2022-04-08,8,50
2022-08-14,5,33
2022-07-24,6,73
2022-03-20,3,3
2022-05-04,1,2
2022-08-06,9,4
2022-01-04,9,16
2022-03-31,3,54
2022-04-14,4,33
2022-04-29,7,9
2022-05-13,2,57
2022-11-08,3,40
2022-04-06,6,52
2022-11-27,8,82
2022-05-23,1,16
2022-10-15,4,8
2022-01-28,1,87
2022-10-05,2,60
2022-08-21,8,36
2022-01-17,6,3
2022-02-28,9,15
2022-03-31,2,97
2022-07-18,3,82
2022-12-28,9,23
2022-01-26,9,3
2022-01-25,6,30
2022-10-28,3,45
2022-12-05,5,17
2022-09-24,2,58
2022-06-30,7,58
2022-12-26,10,96
2022-03-09,8,57
2022-12-17,6,7
2022-11-17,8,39
2022-02-18,2,78
2022-06-24,3,58
2022-02-21,7,56
2022-04-12,10,15
2022-08-04,1,44
2022-07-07,7,12
2022-02-26,6,8
2022-02-16,8,80
2022-06-08,7,41
2022-06-23,4,34
2022-08-30,3,46
2022-10-09,3,88
2022-08-29,4,29
2022-01-05,9,16
2022-03-25,9,5
2022-11-04,2,5
2022-12-27,5,30
2022-09-05,1,50
2022-02-23,4,5
2022-06-10,2,13
2022-08-14,8,99
2022-01-15,4,49
2022-08-12,5,89
2022-03-02,4,50
2022-05-02,5,14
2022-10-04,5,46
2022-02-15,5,90
2022-10-21,3,82
2022-03-03,7,84
2022-03-27,3,34
2022-07-29,2,71
2022-03-19,3,47
2022-07-21,3,60
2022-10-29,8,74
2022-08-11,4,79
2022-08-10,3,81
2022-01-03,10,11
2022-01-06,5,98
2022-04-03,4,91
2022-01-08,9,85
2022-08-23,8,95
2022-04-18,7,50
2022-06-10,8,4
2022-07-28,5,41
2022-08-28,4,59
2022-11-27,7,60
2022-11-29,1,81
2022-02-19,6,62
2022-01-11,8,84
2022-12-17,7,25
2022-06-05,2,87
2022-03-11,7,79
2022-06-18,6,33
2022-09-29,5,19
2022-03-09,4,57
2022-12-21,1,15
2022-09-09,2,41
2022-02-17,7,69
2022-07-03,10,80
2022-11-16,3,60
2022-07-06,5,96
2022-03-31,8,22
2022-11-28,8,43
2022-05-19,6,32
2022-12-23,5,13
2022-03-30,2,38
2022-10-01,9,26
2022-01-19,1,81
2022-11-07,2,5
2022-12-24,1,49
2022-06-03,4,97
2022-09-17,4,91
2022-04-18,5,5
2022-10-12,5,71
2022-02-28,8,48
2022-05-05,3,18
2022-12-20,6,95
2022-09-30,3,6
2022-04-17,2,66
2022-10-26,8,77
2022-09-02,1,42
2022-12-02,9,52
2022-09-04,7,11
2022-01-08,10,26
2022-05-21,4,21
2022-12-28,3,66
2022-01-08,6,40
2022-12-18,9,56
2022-04-04,9,51
2022-11-17,4,20
2022-02-08,10,81
2022-03-22,5,80
2022-07-06,9,57
2022-03-25,2,5
2022-03-29,2,14
2022-08-30,5,24
2022-12-08,1,68
2022-04-03,8,52
2022-03-27,5,48
2022-02-13,10,88
2022-05-17,2,47
2022-03-15,9,60
2022-02-05,2,73
2022-04-11,7,3
2022-06-05,8,9
2022-09-12,6,82
2022-06-20,7,100
2022-08-04,1,83
2022-06-19,4,24
2022-09-09,7,4
2022-12-26,1,9
2022-11-18,1,97
2022-02-24,6,1
2022-04-01,4,35
2022-10-05,3,74
2022-04-11,5,12
2022-06-04,9,18
2022-12-15,10,78
2022-12-30,10,10
2022-05-21,10,74
2022-06-22,3,18
2022-01-10,5,24
2022-08-16,10,1
2022-09-22,5,94
2022-09-05,9,79
2022-09-04,10,72
2022-06-04,4,99
2022-02-03,1,82
2022-05-09,10,16
2022-06-09,5,85
2022-03-30,1,15
2022-04-03,6,62
2022-11-23,10,5
2022-08-29,10,45
2022-11-19,7,52
2022-04-27,1,71
2022-04-04,10,7
2022-06-12,4,27
2022-04-09,9,89
2022-04-23,1,86
2022-12-25,9,13
2022-04-01,8,17
2022-12-12,5,44
2022-07-25,6,13
2022-01-17,7,90
2022-10-01,4,73
2022-06-22,6,5
2022-04-26,7,33
2022-12-15,6,4
2022-06-30,6,92
2022-04-01,2,26
2022-03-23,5,68
2022-11-20,3,16
2022-04-24,7,22
2022-09-14,4,36
2022-02-27,1,58
2022-06-03,6,55
2022-12-31,6,35
2022-04-26,7,25
2022-12-09,8,72
2022-09-23,3,81
2022-11-11,6,61
2022-07-22,10,18
2022-02-10,2,58
2022-04-15,9,76
2022-07-12,2,57
2022-10-05,3,97
2022-12-20,10,87
2022-08-25,2,63
2022-08-09,9,12
2022-03-09,1,11
2022-07-16,5,13
2022-09-13,1,35
2022-05-19,5,27
2022-11-08,8,89
2022-05-29,8,67
2022-04-09,8,89
2022-03-17,2,45
2022-10-09,8,74
2022-04-19,5,81
2022-07-07,1,67
2022-07-18,7,22
2022-10-30,6,78
2022-11-23,5,91
2022-06-03,1,42
2022-02-09,1,20
2022-05-13,6,48
2022-05-12,10,18
2022-10-06,7,77
2022-12-28,10,70
2022-03-25,10,74
2022-08-30,1,93
2022-04-26,9,6
2022-04-19,4,39
2022-08-09,5,11
2022-02-10,2,25
2022-05-27,10,94
2022-04-22,8,55
2022-04-13,2,84
2022-02-15,3,58
2022-11-20,9,37
2022-09-28,2,16
2022-07-14,6,95
2022-10-07,4,93
2022-10-10,7,70
2022-02-09,6,93
2022-07-08,10,96
2022-06-13,9,73
2022-01-24,9,37
2022-01-24,10,53
2022-01-04,4,87
2022-11-19,1,16
2022-10-17,2,18
2022-06-30,8,19
2022-09-05,10,44
2022-04-26,8,2
2022-10-06,2,58
2022-12-31,4,10
2022-03-10,1,76
2022-12-17,7,46
2022-09-11,4,82
2022-06-30,8,19
2022-11-14,9,38
2022-06-18,9,37
2022-11-09,3,91
2022-09-06,5,78
2022-07-07,6,45
2022-02-23,6,34
2022-11-22,10,2
2022-12-23,8,44
2022-11-09,6,97
2022-05-18,6,83
2022-06-17,4,27
2022-04-13,7,48
2022-03-26,8,94
2022-11-13,3,7
2022-07-31,7,27
2022-01-03,3,85
2022-06-28,8,71
2022-12-08,1,89
2022-10-30,1,18
2022-11-28,6,33
2022-02-07,10,33
2022-08-27,9,96
2022-06-18,4,25
2022-12-09,6,14
2022-11-10,5,38
2022-11-02,1,38
2022-01-30,6,4
2022-07-09,9,62
2022-12-23,3,82
2022-01-25,3,10
2022-04-22,2,35
2022-07-25,4,99
2022-07-04,10,23
2022-02-16,3,89
2022-08-16,2,65
2022-02-08,1,82
2022-01-16,3,79
2022-01-22,10,25
2022-08-01,6,96
2022-11-06,9,53
2022-05-29,5,84
2022-08-29,3,17
2022-09-29,5,57
2022-02-28,5,75
2022-10-14,5,77
2022-07-21,7,89
2022-02-01,5,20
2022-06-11,7,25
2022-09-12,9,42
2022-09-11,5,45
2022-01-09,2,31
2022-05-19,5,65
2022-01-10,8,52
2022-08-02,4,80
2022-09-30,2,92
2022-11-20,10,21
2022-02-17,3,30
2022-04-21,9,3
2022-06-02,9,98
2022-05-03,8,70
2022-12-23,8,43
2022-04-12,8,29
2022-08-29,8,3
2022-11-17,8,58
2022-07-10,1,33
2022-08-05,6,75
2022-02-20,9,45
2022-10-19,8,69
2022-03-22,3,32
2022-03-29,1,82
2022-07-13,2,84
2022-04-14,2,52
2022-09-28,7,64
2022-04-06,6,40
2022-07-17,2,92
2022-01-01,8,13
2022-06-16,9,90
2022-05-06,7,80
2022-11-09,4,89
2022-03-22,1,74
2022-09-08,4,29
2022-06-18,4,63
2022-03-14,8,84
2022-05-21,4,26
2022-03-11,4,96
2022-09-19,2,59
2022-12-06,10,49
2022-11-04,7,53
2022-09-02,4,88
2022-01-03,6,31
2022-12-03,3,12
2022-03-04,7,58
2022-02-18,6,36
2022-03-17,3,10
2022-06-24,4,6
2022-04-19,10,7
2022-07-02,5,31
2022-07-11,9,91
2022-03-06,6,72
2022-12-03,4,3
2022-09-28,7,47
2022-04-10,2,85
2022-02-01,4,1
2022-12-18,5,45
2022-05-08,4,54
2022-12-05,4,50
2022-02-12,9,79
2022-03-19,2,7
2022-11-10,6,63
2022-10-16,8,15
2022-09-27,8,89
2022-06-11,7,67
2022-07-08,10,30
2022-09-04,4,78
2022-08-04,7,68
2022-11-11,10,36
2022-12-05,6,67
2022-06-17,6,5
2022-12-05,2,25
2022-07-12,8,95
2022-10-10,8,11
2022-12-02,7,72
2022-01-13,9,90
2022-08-28,8,66
2022-11-16,9,28
2022-05-27,9,60
2022-07-23,6,10
2022-03-21,2,50
2022-02-12,7,39
2022-03-30,3,37
2022-05-28,7,63
2022-04-05,9,61
2022-05-31,10,85
2022-01-02,10,92
2022-01-22,2,38
2022-11-09,6,33
2022-11-24,6,75
2022-01-07,9,45
2022-07-25,9,44
2022-04-24,5,1
2022-09-29,5,53
2022-03-24,9,47
2022-06-28,8,33
2022-07-29,7,67
2022-11-24,8,90
2022-05-04,6,15
2022-04-23,3,14
2022-01-12,7,23
2022-05-06,8,54
2022-02-22,8,8
2022-11-27,1,54
2022-10-10,7,36
2022-05-20,3,84
2022-04-07,2,52
2022-01-05,2,6
2022-02-26,8,97
2022-11-30,9,28
2022-03-10,3,50
2022-04-28,3,38
2022-02-28,6,30
2022-02-02,10,81
2022-11-14,1,73
2022-02-19,6,92
2022-01-19,3,54
2022-08-02,4,71
2022-07-16,9,46
2022-02-16,3,28
2022-06-16,1,17
2022-10-16,3,48
2022-05-21,7,44
2022-03-25,7,60
2022-07-01,5,60
2022-03-20,1,5
2022-08-03,8,69
2022-01-14,10,78
2022-08-03,8,70
2022-05-08,10,7
2022-11-06,10,53
2022-09-05,10,17
2022-01-29,2,59
2022-10-07,10,9
2022-12-04,3,95
2022-11-15,4,22
2022-07-21,1,45
2022-12-27,4,73
2022-02-26,5,59
2022-08-06,3,80
2022-03-03,10,100
2022-06-06,2,98
2022-07-21,6,13
2022-01-17,8,83
2022-11-18,7,12
2022-01-06,1,36
2022-02-27,4,10
2022-11-21,3,16
2022-11-14,6,92
2022-06-18,9,19
2022-03-23,9,6
2022-08-07,7,4
2022-06-26,9,30
2022-07-23,8,95
2022-03-12,5,46
2022-09-23,9,27
2022-04-08,7,45
2022-12-11,5,85
2022-10-18,8,37
2022-07-27,7,9
2022-01-02,9,61
2022-05-04,10,35
2022-10-07,1,47
2022-03-15,9,21
2022-06-15,7,17
2022-01-22,1,55
2022-06-03,1,88
2022-10-22,5,95
2022-08-07,8,6
2022-06-06,9,35
2022-08-18,6,50
2022-01-20,10,37
2022-02-10,8,13
2022-05-28,6,25
2022-04-18,6,96
2022-03-25,4,1
2022-11-18,5,49
2022-11-05,2,35
2022-10-17,3,83
2022-11-19,3,53
2022-05-14,5,52
2022-07-26,5,54
2022-10-10,6,76
2022-09-23,5,47
2022-03-14,6,43
2022-12-18,8,20
2022-02-17,2,33
2022-11-22,4,93
2022-08-21,6,16
2022-04-10,5,78
2022-02-28,1,7
2022-09-15,9,70
2022-03-06,3,21
2022-03-24,2,36
2022-06-03,9,86
2022-09-23,7,54
2022-11-05,5,19
2022-03-20,6,25
2022-11-11,4,67
2022-05-30,1,100
2022-02-17,4,53
2022-09-05,9,98
2022-10-05,1,75
2022-12-22,10,48
2022-04-08,3,42
2022-01-25,5,47
2022-10-11,7,91
2022-10-28,9,42
2022-03-09,6,2
2022-01-07,3,6
2022-11-01,7,46
2022-05-17,4,66
2022-06-13,3,81
2022-03-24,7,40
2022-05-18,7,58
2022-03-14,4,78
2022-08-25,7,74
2022-02-15,2,33
2022-04-16,1,62
2022-10-15,2,12
2022-09-19,4,96
2022-06-25,8,49
2022-06-15,3,88
2022-05-25,10,78
2022-11-26,6,5
2022-10-10,6,51
2022-02-23,9,69
2022-06-27,9,32
2022-09-01,4,49
2022-12-07,9,97
2022-05-07,6,60
2022-09-28,2,46
2022-05-12,10,68
2022-04-03,6,94
2022-03-14,2,41
2022-09-05,8,81
2022-12-14,4,67
2022-09-30,5,13
2022-02-12,8,100
2022-02-10,8,18
2022-06-19,6,87
2022-07-31,4,99
2022-06-17,1,97
2022-02-08,7,51
2022-09-02,8,36
2022-05-31,9,81
2022-04-21,2,34
2022-02-16,1,12
2022-03-04,4,5
2022-08-13,5,48
2022-03-10,10,91
2022-10-26,1,40
2022-10-17,5,13
2022-10-23,6,26
2022-07-22,3,14
2022-03-02,7,96
2022-11-14,6,11
2022-11-10,4,38
2022-06-10,3,80
2022-11-27,5,57
2022-01-16,3,22
2022-12-04,10,16
2022-04-04,9,77
2022-10-31,9,76
2022-05-18,6,82
2022-12-04,6,29
2022-02-07,4,82
2022-05-07,4,2
2022-10-02,2,54
2022-06-13,10,2
2022-11-15,4,3
2022-03-18,8,93
2022-06-23,10,56
2022-12-24,2,72
2022-11-17,9,11
2022-04-01,1,76
2022-08-26,2,32
2022-09-21,2,4
2022-06-28,6,9
2022-07-28,7,88
2022-03-14,3,56
2022-04-17,9,16
2022-12-11,5,81
2022-10-22,5,86
2022-10-11,4,71
2022-12-19,9,10
2022-07-01,8,93
2022-02-06,4,36
2022-05-17,4,24
2022-12-04,2,64
2022-02-25,9,56
2022-07-06,3,78
2022-12-07,4,78
2022-09-15,7,89
2022-02-27,10,22
2022-12-29,8,52
2022-05-03,8,50
2022-07-07,4,47
2022-08-18,7,23
2022-06-17,10,96
2022-04-24,1,90
2022-09-09,6,91
2022-04-17,6,76
2022-02-06,6,83
2022-12-01,2,19
2022-04-02,8,52
2022-01-18,5,34
2022-12-20,5,96
2022-03-04,2,29
2022-05-30,4,61
2022-05-19,9,85
2022-07-05,9,35
2022-07-04,6,5
2022-07-24,9,76
2022-09-17,4,7
2022-08-02,1,41
2022-09-13,2,2
2022-05-15,1,89
2022-03-02,8,10
2022-12-29,9,44
2022-11-06,10,70
2022-03-29,6,91
2022-11-20,2,35
2022-07-26,6,62
2022-05-09,9,74
2022-11-07,3,73
2022-01-03,9,20
2022-08-30,2,35
2022-05-01,5,37
2022-04-12,2,72
2022-02-07,7,54
2022-12-07,10,95
2022-05-13,9,80
2022-07-21,7,28
2022-12-14,5,70
2022-01-21,4,32
2022-08-30,4,92
2022-04-19,10,11
2022-10-30,8,42
2022-03-25,10,23
2022-03-24,10,30
2022-10-18,10,9
2022-03-10,10,92
2022-05-09,10,88
2022-07-15,1,59
2022-05-20,5,28
2022-10-10,2,88
2022-11-08,9,79
2022-08-22,7,33
2022-01-23,10,47
2022-06-02,8,98
2022-10-04,6,22
2022-03-02,9,29
2022-11-15,6,34
2022-02-21,7,42
2022-12-10,7,52
2022-06-02,9,47
2022-08-25,8,74
2022-11-07,1,51
2022-10-29,4,45
2022-02-01,7,94
2022-02-24,8,75
2022-12-18,7,34
2022-02-05,3,21
2022-04-20,4,13
2022-06-26,7,54
2022-12-28,8,25
2022-11-10,7,21
2022-10-22,6,1
2022-12-02,9,58
2022-04-07,9,69
2022-08-01,7,86
2022-11-13,8,71
2022-05-17,6,13
2022-01-06,1,52
2022-04-19,1,23
2022-02-04,6,21
2022-02-08,2,6
2022-05-30,8,20
2022-04-28,1,76
2022-09-18,2,40
2022-03-28,8,9
2022-03-17,6,50
2022-11-09,10,28
2022-08-02,2,11
2022-10-12,2,96
2022-08-27,7,75
2022-06-14,5,88
2022-03-28,5,56
2022-05-21,8,79
2022-06-09,7,35
2022-02-15,9,81
2022-04-22,4,25
2022-02-14,10,99
2022-09-04,4,19
2022-04-14,2,31
2022-03-26,3,81
2022-05-14,1,50
2022-04-18,1,87
2022-01-18,7,63
2022-04-04,5,47
2022-05-30,3,1
2022-09-03,7,58
2022-10-16,2,10
2022-07-28,3,8
2022-05-06,1,26
2022-08-23,8,34
2022-05-02,2,19
2022-05-18,7,78
2022-04-25,9,72
2022-06-11,6,1
2022-07-20,2,48
2022-08-22,2,25
2022-01-28,9,24
2022-01-11,10,47
2022-07-25,8,84
2022-06-16,9,94
2022-09-04,4,69
2022-02-16,4,67
2022-09-03,2,32
2022-05-07,10,17
2022-05-27,1,61
2022-04-28,10,69
2022-06-01,4,11
2022-03-13,10,38
2022-12-29,10,68
2022-05-17,8,19
2022-06-24,2,87
2022-10-16,8,17
2022-01-19,1,13
2022-07-14,1,91
2022-11-26,4,1
2022-06-24,7,2
2022-12-20,9,82
2022-05-21,5,100
2022-09-03,2,97
2022-04-03,7,100
2022-08-27,2,66
2022-07-24,9,68
2022-02-17,9,16
2022-09-02,3,4
2022-11-16,8,57
2022-11-13,4,73
2022-10-22,3,85
2022-05-08,1,23
2022-12-10,5,2
2022-10-09,4,67
2022-01-17,1,87
2022-03-12,10,26
2022-09-26,8,7
2022-11-21,8,100
2022-10-09,8,44
2022-11-01,3,33
2022-01-07,6,64
2022-11-10,7,36
2022-11-01,9,4
2022-04-13,5,23
2022-11-05,9,25
2022-07-12,6,90
2022-08-29,10,92
2022-03-03,10,92
2022-01-17,10,85
2022-06-20,4,74
2022-01-25,1,27
2022-09-08,1,51
2022-09-10,10,79
2022-07-26,5,81
2022-01-29,3,99
2022-04-27,5,69
2022-10-09,5,80
2022-05-24,1,23
2022-01-25,8,9
2022-11-06,5,33
2022-06-05,5,35
2022-03-14,9,50
2022-04-30,8,24
2022-11-08,1,88
2022-11-17,3,24
2022-04-03,7,19
2022-03-27,1,39
2022-12-02,1,61
2022-12-30,5,25
2022-04-28,9,95
2022-08-21,6,25
2022-07-18,10,27
2022-07-25,2,32
2022-12-05,9,11
2022-05-27,6,69
2022-09-28,5,33
2022-05-19,5,19
2022-06-30,3,16
2022-01-30,6,99
2022-02-26,4,11
2022-08-20,10,75
2022-05-26,2,74
2022-02-17,3,98
2022-07-13,9,69
2022-08-12,9,87
2022-05-16,6,55
2022-01-22,10,25
2022-01-06,10,93
2022-07-23,9,77
2022-08-27,4,96
2022-07-04,5,34
2022-12-26,10,12
2022-10-19,6,88
2022-12-01,9,21
2022-08-08,5,29
2022-04-26,8,51
2022-11-09,1,23
2022-02-18,5,33
2022-06-22,10,8
2022-03-23,1,42
2022-11-18,10,77
2022-11-29,6,69
2022-02-14,7,41
2022-12-01,5,74
2022-01-20,1,63
2022-08-09,6,14
2022-05-03,10,88
2022-08-22,5,62
2022-08-09,6,75
2022-11-19,10,46
2022-12-05,7,67
2022-01-03,7,93
2022-07-01,2,53
2022-07-25,3,52
2022-11-16,6,94
2022-02-09,3,7
2022-02-28,2,81
2022-03-03,4,84
2022-05-12,5,54
2022-03-01,10,11
2022-11-27,9,25
2022-05-02,3,59
2022-04-17,3,88
2022-04-06,6,66
2022-12-13,5,27
2022-08-23,6,83
2022-03-03,7,58
2022-09-13,3,93
2022-02-18,5,11
2022-12-14,8,55
2022-06-08,4,19
2022-05-04,10,92
2022-11-13,2,39
2022-07-26,4,85
2022-02-17,2,90
2022-05-16,3,86
2022-07-20,4,70
2022-09-07,4,11
2022-11-10,10,14
2022-12-23,9,60
2022-11-14,10,36
2022-10-22,6,41
2022-11-10,9,2
2022-07-28,4,57
2022-12-21,9,60
2022-07-30,9,20
2022-07-11,6,22
2022-02-13,5,4
2022-01-29,3,56
2022-02-28,5,93
2022-03-12,3,58
2022-04-02,5,88
2022-09-22,5,65
2022-08-08,2,88
2022-08-03,9,58
2022-10-04,7,30
2022-03-05,6,76
2022-12-12,5,19
2022-10-19,4,62
2022-09-02,8,68
2022-03-03,2,79
2022-11-28,8,84
2022-06-19,1,44
2022-09-26,10,84
2022-09-24,1,61
2022-02-23,3,21
2022-01-16,5,10
2022-01-08,6,30
2022-04-14,4,24
2022-02-28,7,48
2022-11-09,7,55
2022-02-09,2,52
2022-08-25,2,38
2022-04-04,2,67
2022-08-10,2,93
2022-07-23,9,8
2022-05-18,5,29
2022-10-27,8,10
2022-07-26,5,69
2022-12-02,5,75
2022-03-22,1,68
2022-08-06,6,49
2022-01-02,4,58
2022-06-27,3,35
2022-12-12,6,50
2022-10-06,2,40
2022-05-26,8,12
2022-11-14,1,85
2022-08-12,9,16
2022-03-03,8,78
2022-10-21,1,85
2022-08-27,10,48
2022-07-14,9,91
2022-06-15,2,100
2022-08-10,3,1
2022-03-02,2,65
2022-05-09,8,22
2022-06-22,2,15
2022-06-05,10,84
2022-04-20,2,67
2022-09-26,1,14
2022-12-22,7,73
2022-10-05,2,19
2022-03-15,10,40
2022-07-26,5,98
2022-10-06,5,4
2022-11-22,3,33
2022-12-06,3,43
2022-12-23,3,37
2022-12-06,6,66
2022-07-23,4,27
2022-06-10,3,45
2022-01-28,2,81
2022-09-14,3,50
2022-06-14,4,95
2022-03-04,6,63
2022-01-22,4,6
2022-03-11,8,95
2022-04-06,3,67
2022-06-12,3,67
2022-03-20,3,97
2022-01-05,8,59
2022-11-12,4,13
2022-04-30,1,21
2022-10-29,2,64
2022-06-27,10,37
2022-06-25,2,80
2022-08-05,3,85
2022-02-25,6,48
2022-07-06,8,56
2022-08-20,1,44
2022-09-12,9,13
2022-04-14,1,4
2022-03-18,10,95
2022-08-18,2,73
2022-09-15,3,33
2022-09-21,7,37
2022-11-27,9,53
2022-07-01,3,24
2022-09-13,8,89
2022-02-07,9,51
2022-06-25,10,41
2022-01-27,7,29
2022-10-03,4,59
2022-05-20,4,40
2022-10-26,4,51
2022-10-14,6,50
2022-04-01,4,36
2022-03-02,5,79
2022-12-31,9,60
2022-12-13,7,18
2022-06-12,8,20
2022-12-17,5,5
2022-05-23,5,18
2022-09-10,7,40
2022-09-26,8,1
2022-10-18,9,19
2022-07-06,2,87
2022-10-31,3,26
2022-10-18,2,29
2022-03-27,10,59
2022-06-15,7,63
2022-04-24,2,98
2022-12-22,2,83
2022-07-02,2,62
2022-07-26,4,48
2022-09-13,1,62
2022-08-23,2,18
2022-12-21,3,66
2022-01-03,7,27
2022-07-27,10,6
2022-07-16,1,70
2022-12-07,6,59
2022-05-05,3,6
2022-05-18,3,31
2022-12-05,4,94
2022-01-25,4,56
2022-03-09,7,54
2022-03-02,3,85
2022-01-29,8,41
2022-01-19,8,18
2022-06-20,7,87
2022-03-15,2,23
2022-03-02,5,92
2022-06-02,6,36
2022-10-03,10,25
2022-02-17,4,7
2022-07-30,10,82
2022-12-09,5,20
2022-05-19,9,5
2022-04-20,7,18
2022-07-02,2,33
2022-01-28,1,79
2022-07-16,2,35
2022-07-10,3,65
2022-11-11,2,63
2022-02-20,3,85
2022-05-29,10,72
2022-09-25,9,71
2022-02-19,4,41
2022-09-03,9,50
2022-04-23,3,30
2022-06-19,1,38
2022-06-15,5,35
2022-01-14,10,66
2022-07-22,10,46
2022-10-15,2,8
2022-07-08,4,68
2022-06-04,2,37
2022-02-24,2,85
2022-07-01,3,13
2022-07-29,5,73
2022-03-16,4,45
2022-10-04,2,29
2022-05-13,10,41
2022-12-09,2,56
2022-02-28,6,88
2022-12-11,7,16
2022-07-01,10,12
2022-12-05,6,66
2022-11-17,7,62
2022-03-05,1,19
2022-11-23,6,30
2022-09-17,3,16
2022-07-12,1,88
2022-05-23,8,13
2022-04-14,4,69
2022-08-02,10,23
2022-08-30,8,62
2022-07-28,10,31
2022-04-03,4,53
2022-05-22,4,17
2022-04-22,10,49
2022-02-28,4,49
2022-02-12,6,67
2022-07-26,9,26
2022-09-25,5,13
2022-10-23,10,38
2022-04-28,8,22
2022-01-20,8,85
2022-08-10,4,29
2022-06-15,10,45
2022-05-11,9,46
2022-06-05,9,39
2022-07-03,5,69
2022-03-31,6,78
2022-04-04,5,82
2022-01-13,3,68
2022-11-18,8,97
2022-10-20,9,39
2022-08-18,4,20
2022-11-18,9,77
2022-10-19,9,100
2022-01-26,7,68
2022-03-16,8,35
2022-12-30,3,8
2022-10-26,5,52
2022-05-30,3,40
2022-05-28,7,36
2022-01-08,6,6
2022-01-29,3,86
2022-10-23,9,70
2022-07-28,1,100
2022-05-08,10,73
2022-12-06,3,16
2022-04-26,10,46
2022-05-24,7,59
2022-11-14,3,38
2022-08-23,3,97
2022-01-07,2,18
2022-02-14,9,12
2022-08-27,4,54
2022-06-04,10,91
2022-06-30,6,47
2022-08-03,2,1
2022-03-29,9,15
2022-09-13,7,91
2022-03-14,10,80
2022-06-28,5,21
2022-07-31,7,1
2022-10-20,4,93
2022-08-22,10,67
2022-08-27,7,12
2022-08-11,2,28
2022-04-29,7,39
2022-11-09,4,37
2022-09-21,4,95
2022-07-26,1,60
2022-04-05,3,31
2022-08-10,5,58
2022-10-03,5,97
2022-08-19,2,97
2022-11-05,4,11
2022-04-29,1,29
2022-09-25,9,89
2022-09-30,1,13
2022-03-05,6,51
2022-10-25,7,54
2022-12-16,3,19
2022-01-11,1,58
2022-04-08,7,36
2022-03-12,3,28
2022-12-30,10,68
2022-02-27,6,3
2022-10-17,6,89
2022-09-08,4,41
2022-10-03,6,35
2022-02-19,10,93
2022-12-24,4,93
2022-08-04,8,76
2022-02-21,9,99
2022-09-28,2,84
2022-03-25,7,81
2022-10-20,9,76
2022-05-06,9,50
2022-10-23,5,100
2022-03-13,1,74
2022-10-23,6,82
2022-08-24,8,30
2022-02-25,1,72
2022-12-26,2,77
2022-04-20,1,95
2022-07-11,5,70
2022-04-03,2,54
2022-12-16,10,71
2022-02-25,10,85
2022-03-01,4,51
2022-05-18,1,28
2022-02-08,7,64
2022-01-28,8,85
2022-02-18,5,21
2022-05-05,2,88
2022-01-13,8,27
2022-02-05,1,27
2022-04-11,7,77
2022-10-09,1,50
2022-03-27,6,29
2022-01-04,6,39
2022-08-11,5,57
2022-12-04,2,92
2022-06-15,2,37
2022-12-10,9,93
2022-10-05,5,64
2022-05-10,5,48
2022-01-31,7,22
2022-01-11,6,100
2022-10-29,2,30
2022-04-06,1,28
2022-07-09,5,23
2022-07-11,4,97
2022-09-23,3,4
2022-05-08,2,3
2022-08-26,10,61
2022-12-21,2,96
2022-04-22,4,4
2022-11-12,2,65
2022-12-09,4,12
2022-05-25,3,13
2022-03-06,9,34
2022-09-04,7,59
2022-08-11,3,93
2022-11-09,8,73
2022-04-16,9,31
2022-06-30,7,71
2022-07-03,6,13
2022-08-14,4,54
2022-09-22,5,2
2022-10-05,8,33
2022-03-30,3,50
2022-06-25,2,7
2022-01-18,3,18
2022-04-16,7,51
2022-09-28,8,8
2022-11-15,1,55
2022-06-16,7,76
2022-01-13,9,43
2022-12-03,3,59
2022-02-01,3,30
2022-02-09,8,59
2022-05-28,4,9
2022-08-06,8,92
2022-08-07,5,68
2022-03-23,3,39
2022-11-29,4,81
2022-07-27,4,11
2022-07-20,8,2
2022-11-28,6,23
2022-02-07,7,63
2022-07-30,9,22
2022-11-23,6,61
2022-09-06,3,26
2022-08-15,3,12
2022-02-17,3,32
2022-01-18,10,9
2022-10-22,2,69
2022-07-15,1,90
2022-07-06,10,71
2022-12-11,1,93
2022-08-12,4,33
2022-11-14,3,24
2022-12-31,5,89
2022-12-03,9,95
2022-08-17,8,93
2022-03-18,9,69
2022-07-07,5,38
2022-12-12,8,11
2022-09-27,4,32
